EA_Region,SamplingPoint,Name,Map_Category,Easting,Northing,Permit_No,Permit_Ver,Feature_Name,Outlet_no,LAT,LONG,Feature_ID,EUBWID,Feature_Version
SW,20800,Portland Harbour Castle Cov,EA Sample Point,367560,77500,,,Portland Harbour Castle Cove,,50.5963000000000,-2.45970000000000,,UKK2206      20800,1
SW,20900,Portland Harbour Sandsfoot ,EA Sample Point,367285,77271,,,Portland Harbour Sandsfoot Castle,,50.5942000000000,-2.46360000000000,,UKK2206      20900,1
SW,20970,Hive,EA Sample Point,349016,88762,,,Hive,,50.6962000000000,-2.72330000000000,,UKK2205      20970,1
SW,21000,West Bay (West),EA Sample Point,345974,90430,,,West Bay (West),,50.7109000000000,-2.76660000000000,,UKK2205      21000,1
SW,21100,Eypemouth,EA Sample Point,344685,91013,,,Eypemouth,,50.7160000000000,-2.78490000000000,,UKK2205      21100,1
SW,21200,Seatown,EA Sample Point,341873,91711,,,Seatown,,50.7220000000000,-2.82480000000000,,UKK2205      21200,1
SW,21300,Charmouth West,EA Sample Point,336260,93050,,,Charmouth West,,50.7335000000000,-2.90460000000000,,UKK2205      21300,1
SW,21400,Lyme Regis Church Cliff Bea,EA Sample Point,334430,92126,,,Lyme Regis Church Beach,,50.7250000000000,-2.93040000000000,,UKK2205      21400,1
SW,21500,Lyme Regis Front Beach,EA Sample Point,333900,91850,,,Lyme Regis Cobb,,50.7224000000000,-2.93780000000000,,UKK2205      21500,1
SW,21600,Seaton (Devon),EA Sample Point,324500,89850,,,Seaton (Devon),,50.7033000000000,-3.07060000000000,,UKK4301      21600,1
SW,21700,Beer,EA Sample Point,323121,89111,,,Beer,,50.6965000000000,-3.08990000000000,,UKK4301      21700,1
SW,21800,Sidmouth Town,EA Sample Point,312613,87178,,,Sidmouth Town,,50.6776000000000,-3.23820000000000,,UKK4301      21800,1
SW,21900,Sidmouth Jacobs Ladder,EA Sample Point,311920,86921,,,Sidmouth Jacobs Ladder,,50.6752000000000,-3.24800000000000,,UKK4301      21900,1
SW,22000,Ladram Bay,EA Sample Point,309653,85106,,,Ladram Bay,,50.6585000000000,-3.27960000000000,,UKK4301      22000,1
SW,22100,Budleigh Salterton,EA Sample Point,306860,81900,,,Budleigh Salterton,,50.6293000000000,-3.31830000000000,,UKK4301      22100,1
SW,22200,Sandy Bay,EA Sample Point,303300,79800,,,Sandy Bay,,50.6098000000000,-3.36810000000000,,UKK4301      22200,1
SW,22300,Exmouth,EA Sample Point,300920,79980,,,Exmouth,,50.6110000000000,-3.40170000000000,,UKK4301      22300,1
SW,22400,Dawlish Warren,EA Sample Point,298260,78760,,,Dawlish Warren,,50.5996000000000,-3.43900000000000,,UKK4306      22400,1
SW,22500,Dawlish Town,EA Sample Point,296550,76800,,,Dawlish Town,,50.5817000000000,-3.46260000000000,,UKK4306      22500,1
SW,22600,Dawlish Coryton Cove,EA Sample Point,296110,76040,,,Dawlish Coryton Cove,,50.5748000000000,-3.46860000000000,,UKK4306      22600,1
SW,22700,Teignmouth Holcombe,EA Sample Point,295650,74610,,,Teignmouth Holcombe,,50.5618000000000,-3.47470000000000,,UKK4306      22700,1
SW,22800,Teignmouth Town,EA Sample Point,294280,72800,,,Teignmouth Town,,50.5453000000000,-3.49350000000000,,UKK4306      22800,1
SW,22900,Shaldon,EA Sample Point,293636,72196,,,Shaldon,,50.5398000000000,-3.50240000000000,,UKK4306      22900,1
SW,23000,Ness Cove,EA Sample Point,293925,71776,,,Ness Cove,,50.5360000000000,-3.49820000000000,,UKK4306      23000,1
SW,23100,Maidencombe,EA Sample Point,292780,68500,,,Maidencombe,,50.5064000000000,-3.51340000000000,,UKK4200      23100,1
SW,23200,Watcombe,EA Sample Point,292620,67300,,,Watcombe,,50.4956000000000,-3.51530000000000,,UKK4200      23200,1
SW,23300,Oddicombe,EA Sample Point,292619,65835,,,Oddicombe,,50.4824000000000,-3.51490000000000,,UKK4200      23300,1
SW,23400,Babbacombe,EA Sample Point,293000,65450,,,Babbacombe,,50.4790000000000,-3.50950000000000,,UKK4200      23400,1
SW,23501,Anstey's Cove (Torquay),EA Sample Point,293574,64634,,,Anstey's Cove (Torquay),,50.4718000000000,-3.50110000000000,,UKK4200      23501,1
SW,23600,Meadfoot,EA Sample Point,293017,63058,,,Meadfoot,,50.4575000000000,-3.50850000000000,,UKK4200      23600,1
SW,23700,Beacon Cove,EA Sample Point,291950,63070,,,Beacon Cove,,50.4574000000000,-3.52360000000000,,UKK4200      23700,1
SW,23800,Torre Abbey,EA Sample Point,291076,63641,,,Torre Abbey,,50.4624000000000,-3.53600000000000,,UKK4200      23800,1
SW,23900,Hollicombe,EA Sample Point,289800,62150,,,Hollicombe,,50.4487000000000,-3.55360000000000,,UKK4200      23900,1
SW,24000,Paignton Preston Sands,EA Sample Point,289600,61670,,,Paignton Preston Sands,,50.4444000000000,-3.55620000000000,,UKK4200      24000,1
SW,24100,Paignton Paignton Sands,EA Sample Point,289390,60630,,,Paignton Paignton Sands,,50.4350000000000,-3.55890000000000,,UKK4200      24100,1
SW,24200,Goodrington,EA Sample Point,289317,59350,,,Goodrington,,50.4235000000000,-3.55950000000000,,UKK4200      24200,1
SW,24300,Broadsands,EA Sample Point,289642,57393,,,Broadsands,,50.4059000000000,-3.55440000000000,,UKK4200      24300,1
SW,24500,Breakwater Beach (Shoalston,EA Sample Point,293170,56660,,,Breakwater Beach (Shoalstone),,50.4000000000000,-3.50450000000000,,UKK4200      24500,1
SW,24600,St Mary's Bay (Devon),EA Sample Point,293200,55010,,,St Mary's Bay (Devon),,50.3852000000000,-3.50370000000000,,UKK4200      24600,1
SW,24700,Dartmouth Castle and Sugary,EA Sample Point,288700,50300,,,Dartmouth Castle and Sugary Cove,,50.3420000000000,-3.56550000000000,,UKK4305      24700,1
SW,24800,Blackpool Sands,EA Sample Point,285500,47850,,,Blackpool Sands,,50.3194000000000,-3.60970000000000,,UKK4305      24800,1
SW,24900,Slapton Sands Monument,EA Sample Point,282900,44180,,,Slapton Sands Monument,,50.2859000000000,-3.64510000000000,,UKK4305      24900,1
SW,25000,Slapton Sands Torcross,EA Sample Point,282350,42000,,,Slapton Sands Torcross,,50.2662000000000,-3.65220000000000,,UKK4305      25000,1
SW,25100,Mill Bay,EA Sample Point,274070,38160,,,Mill Bay,,50.2299000000000,-3.76700000000000,,UKK4305      25100,1
SW,25200,Salcombe North Sands,EA Sample Point,273100,38200,,,Salcombe North Sands,,50.2301000000000,-3.78060000000000,,UKK4305      25200,1
SW,25300,Salcombe South Sands,EA Sample Point,272850,37750,,,Salcombe South Sands,,50.2260000000000,-3.78390000000000,,UKK4305      25300,1
SW,25400,Hope Cove,EA Sample Point,267532,39726,,,Hope Cove,,50.2426000000000,-3.85920000000000,,UKK4305      25400,1
SW,25500,Thurlestone South,EA Sample Point,267650,41700,,,Thurlestone South,,50.2603000000000,-3.85820000000000,,UKK4305      25500,1
SW,25600,Thurlestone North,EA Sample Point,267400,42100,,,Thurlestone North,,50.2639000000000,-3.86180000000000,,UKK4305      25600,1
SW,25700,Bantham,EA Sample Point,266230,43800,,,Bantham,,50.2789000000000,-3.87890000000000,,UKK4305      25700,1
SW,25800,Bigbury-on-Sea South,EA Sample Point,265080,44130,,,Bigbury-on-Sea South,,50.2816000000000,-3.89510000000000,,UKK4305      25800,1
SW,25900,Bigbury-on-Sea North,EA Sample Point,264950,44300,,,Bigbury-on-Sea North,,50.2831000000000,-3.89700000000000,,UKK4305      25900,1
SW,26000,Challaborough,EA Sample Point,264920,44800,,,Challaborough,,50.2876000000000,-3.89760000000000,,UKK4305      26000,1
SW,26100,Mothecombe,EA Sample Point,261050,47340,,,Mothecombe,,50.3095000000000,-3.95280000000000,,UKK4305      26100,1
SW,26200,Wembury,EA Sample Point,251650,48530,,,Wembury,,50.3179000000000,-4.08520000000000,,UKK4305      26200,1
SW,26300,Bovisand,EA Sample Point,249260,50550,,,Bovisand,,50.3355000000000,-4.11960000000000,,UKK4305      26300,1
SW,26400,Plymouth Hoe East,EA Sample Point,247830,53750,,,Plymouth Hoe East,,50.3639000000000,-4.14090000000000,,UKK4100      26400,1
SW,26500,Plymouth Hoe West,EA Sample Point,247500,53770,,,Plymouth Hoe West,,50.3640000000000,-4.14560000000000,,UKK4100      26500,1
SW,26520,Kingsand,EA Sample Point,243570,50500,,,Kingsand,,50.3335000000000,-4.19940000000000,,UKK3101      26520,1
SW,26530,Cawsand,EA Sample Point,243420,50200,,,Cawsand,,50.3308000000000,-4.20140000000000,,UKK3101      26530,1
SW,26600,Portwrinkle,EA Sample Point,235960,53830,,,Portwrinkle,,50.3614000000000,-4.30770000000000,,UKK3101      26600,1
SW,26700,Downderry,EA Sample Point,231470,53920,,,Downderry,,50.3609000000000,-4.37080000000000,,UKK3101      26700,1
SW,26800,Seaton (Cornwall),EA Sample Point,230370,54330,,,Seaton (Cornwall),,50.3643000000000,-4.38650000000000,,UKK3101      26800,1
SW,26900,Millendreath,EA Sample Point,226810,54080,,,Millendreath,,50.3610000000000,-4.43640000000000,,UKK3101      26900,1
SW,27000,East Looe,EA Sample Point,225700,53170,,,East Looe,,50.3525000000000,-4.45150000000000,,UKK3101      27000,1
SW,27100,Readymoney,EA Sample Point,211830,51080,,,Readymoney,,50.3295000000000,-4.64520000000000,,UKK3106      27100,1
SW,27200,Polkerris,EA Sample Point,209280,52100,,,Polkerris,,50.3378000000000,-4.68150000000000,,UKK3106      27200,1
SW,27300,Par,EA Sample Point,208510,53140,,,Par,,50.3469000000000,-4.69290000000000,,UKK3106      27300,1
SW,27400,Crinnis Golf Links,EA Sample Point,206330,52180,,,Crinnis Golf Links,,50.3376000000000,-4.72300000000000,,UKK3106      27400,1
SW,27500,Crinnis Leisure Centre,EA Sample Point,205550,52040,,,Crinnis Leisure Centre,,50.3360000000000,-4.73390000000000,,UKK3106      27500,1
SW,27600,Charlestown,EA Sample Point,204000,51550,,,Charlestown,,50.3311000000000,-4.75540000000000,,UKK3106      27600,1
SW,27700,Duporth,EA Sample Point,203520,51150,,,Duporth,,50.3274000000000,-4.76190000000000,,UKK3106      27700,1
SW,27800,Porthpean,EA Sample Point,203230,50730,,,Porthpean,,50.3235000000000,-4.76580000000000,,UKK3106      27800,1
SW,27900,Pentewan,EA Sample Point,201880,46770,,,Pentewan,,50.2875000000000,-4.78260000000000,,UKK3106      27900,1
SW,28000,Polstreath,EA Sample Point,201710,45310,,,Polstreath,,50.2743000000000,-4.78420000000000,,UKK3106      28000,1
SW,28100,Portmellon,EA Sample Point,201560,43920,,,Portmellon,,50.2618000000000,-4.78560000000000,,UKK3106      28100,1
SW,28200,Gorran Haven Little Perhave,EA Sample Point,201330,41590,,,Gorran Haven Little Perhaver,,50.2408000000000,-4.78760000000000,,UKK3106      28200,1
SW,28300,Gorran Haven (Vault),EA Sample Point,201300,40930,,,Gorran Haven (Vault),,50.2348000000000,-4.78770000000000,,UKK3106      28300,1
SW,28400,Porthluney,EA Sample Point,197340,41290,,,Porthluney,,50.2367000000000,-4.84330000000000,,UKK3106      28400,1
SW,28500,Pendower,EA Sample Point,189750,38120,,,Pendower,,50.2056000000000,-4.94790000000000,,UKK3102      28500,1
SW,28550,Porthcurnick,EA Sample Point,187900,36020,,,Porthcurnick,,50.1861000000000,-4.97260000000000,,UKK3102      28550,1
SW,28600,Gyllyngvase,EA Sample Point,180940,31680,,,Gyllyngvase,,50.1446000000000,-5.06740000000000,,UKK3102      28600,1
SW,28700,Swanpool,EA Sample Point,180320,31260,,,Swanpool,,50.1406000000000,-5.07590000000000,,UKK3102      28700,1
SW,28800,Maenporth,EA Sample Point,178980,29570,,,Maen Porth,,50.1249000000000,-5.09360000000000,,UKK3102      28800,1
SW,28900,Porthallow,EA Sample Point,179740,23260,,,Porthallow,,50.0685000000000,-5.07940000000000,,UKK3103      28900,1
SW,29000,Porthoustock,EA Sample Point,180760,21770,,,Porthoustock,,50.0555000000000,-5.06430000000000,,UKK3103      29000,1
SW,29100,Coverack,EA Sample Point,178260,18400,,,Coverack,,50.0243000000000,-5.09720000000000,,UKK3103      29100,1
SW,29200,Kennack Sands,EA Sample Point,173410,16460,,,Kennack Sands,,50.0051000000000,-5.16370000000000,,UKK3103      29200,1
SW,29400,Polurrian Cove,EA Sample Point,166860,18770,,,Pollurian Cove,,50.0233000000000,-5.25630000000000,,UKK3103      29400,1
SW,29500,Poldhu Cove,EA Sample Point,166550,19920,,,Poldhu Cove,,50.0335000000000,-5.26130000000000,,UKK3103      29500,1
SW,29501,Church Cove,EA Sample Point,166100,20500,,,Church Cove,,50.0385000000000,-5.26800000000000,,UKK3103      29501,1
SW,29800,Porthleven West,EA Sample Point,162950,25370,,,Porthleven West,,50.0810000000000,-5.31490000000000,,UKK3103      29800,1
SW,29900,Praa Sands East,EA Sample Point,158470,27600,,,Praa Sands East,,50.0992000000000,-5.37880000000000,,UKK3103      29900,1
SW,30000,Praa Sands West,EA Sample Point,157620,28080,,,Praa Sands West,,50.1032000000000,-5.39100000000000,,UKK3103      30000,1
SW,30100,Perranuthnoe,EA Sample Point,153980,29250,,,Perran Sands,,50.1122000000000,-5.44250000000000,,UKK3105      30100,1
SW,30200,Mounts Bay Marazion,EA Sample Point,151340,30930,,,Mounts Bay Marazion,,50.1262000000000,-5.48050000000000,,UKK3105      30200,1
SW,30300,Mounts Bay Heliport,EA Sample Point,148650,31070,,,Mounts Bay Heliport,,50.1263000000000,-5.51810000000000,,UKK3105      30300,1
SW,30400,Mounts Bay Penzance,EA Sample Point,147340,29830,,,Mounts Bay Penzance,,50.1146000000000,-5.53560000000000,,UKK3105      30400,1
SW,30500,Mounts Bay Wherry Town,EA Sample Point,146578,29298,,,Mounts Bay Wherry Town,,50.1095000000000,-5.54590000000000,,UKK3105      30500,1
SW,30600,Porthcurno,EA Sample Point,138740,22250,,,Porthcurno,,50.0428000000000,-5.65050000000000,,UKK3105      30600,1
SW,30700,Sennen,EA Sample Point,135560,26400,,,Sennen,,50.0787000000000,-5.69770000000000,,UKK3105      30700,1
SW,30800,Porthmeor,EA Sample Point,151590,40840,,,Porthmeor,,50.2152000000000,-5.48350000000000,,UKK3105      30800,1
SW,30900,Porthgwidden,EA Sample Point,152080,41030,,,Porthgwidden,,50.2171000000000,-5.47670000000000,,UKK3105      30900,1
SW,31000,Porthminster,EA Sample Point,152060,40080,,,Porthminster,,50.2086000000000,-5.47640000000000,,UKK3105_ 31000,1
SW,31100,Carbis Bay Station Beach,EA Sample Point,152820,38940,,,Carbis Bay Station Beach,,50.1987000000000,-5.46500000000000,,UKK3105      31100,1
SW,31200,Carbis Bay Porth Kidney San,EA Sample Point,154620,38340,,,Carbis Bay Porth Kidney Sands,,50.1940000000000,-5.43950000000000,,UKK3105      31200,1
SW,31300,The Towans (Hayle),EA Sample Point,156270,39450,,,The Towans (Hayle),,50.2047000000000,-5.41710000000000,,UKK3105      31300,1
SW,31400,The Towans (Godrevy),EA Sample Point,158180,41950,,,The Towans (Godrevy),,50.2279000000000,-5.39200000000000,,UKK3105      31400,1
SW,31500,Portreath,EA Sample Point,165350,45330,,,Portreath,,50.2612000000000,-5.29370000000000,,UKK3103      31500,1
SW,31600,Porthtowan,EA Sample Point,169127,48092,,,Porthtowan,,50.2874000000000,-5.24250000000000,,UKK3102      31600,1
SW,31700,Trevaunance Cove,EA Sample Point,172220,51620,,,Trevaunance Cove,,50.3203000000000,-5.20130000000000,,UKK3102      31700,1
SW,31800,Perranporth Village End,EA Sample Point,175640,54700,,,Perranporth Village End,,50.3493000000000,-5.15510000000000,,UKK3102      31800,1
SW,31900,Perranporth Penhale Sands,EA Sample Point,175950,55800,,,Perranporth Penhale Sands,,50.3593000000000,-5.15140000000000,,UKK3102      31900,1
SW,32000,Holywell Bay,EA Sample Point,176520,59400,,,Holywell Bay,,50.3918000000000,-5.14560000000000,,UKK3102      32000,1
SW,32100,Crantock,EA Sample Point,178460,60980,,,Crantock,,50.4068000000000,-5.11930000000000,,UKK3106      32100,1
SW,32200,Fistral,EA Sample Point,179980,62130,,,Fistral,,50.4177000000000,-5.09860000000000,,UKK3106      32200,1
SW,32300,Towan,EA Sample Point,181000,62150,,,Towan,,50.4182000000000,-5.08430000000000,,UKK3106      32300,1
SW,32310,Great Western,EA Sample Point,181530,61870,,,Great Western,,50.4159000000000,-5.07660000000000,,UKK3106      32310,1
SW,32320,Tolcarne,EA Sample Point,181760,62050,,,Tolcarne,,50.4176000000000,-5.07350000000000,,UKK3106      32320,1
SW,32330,Lusty Glaze,EA Sample Point,182380,62480,,,Lusty Glaze,,50.4217000000000,-5.06500000000000,,UKK3106      32330,1
SW,32340,Porth,EA Sample Point,182960,62780,,,Porth,,50.4246000000000,-5.05710000000000,,UKK3106      32340,1
SW,32400,Watergate Bay,EA Sample Point,184070,64860,,,Watergate,,50.4437000000000,-5.04270000000000,,UKK3106      32400,1
SW,32500,Mawgan Porth,EA Sample Point,184830,67470,,,Mawgan Porth,,50.4674000000000,-5.03350000000000,,UKK3106      32500,1
SW,32550,Porthcothan,EA Sample Point,185720,72060,,,Porthcothan,,50.5090000000000,-5.02360000000000,,UKK3104      32550,1
SW,32600,Treyarnon Bay,EA Sample Point,185860,73960,,,Treyarnon Bay,,50.5261000000000,-5.02270000000000,,UKK3104      32600,1
SW,32700,Constantine Bay,EA Sample Point,185890,74750,,,Constantine Bay,,50.5332000000000,-5.02270000000000,,UKK3104      32700,1
SW,32800,Mother Ivey`s Bay,EA Sample Point,186450,75940,,,Mother Ivey`s Bay,,50.5441000000000,-5.01550000000000,,UKK3104      32800,1
SW,32900,Harlyn Bay,EA Sample Point,187720,75460,,,Harlyn Bay,,50.5402000000000,-4.99740000000000,,UKK3104      32900,1
SW,33000,Trevone Bay,EA Sample Point,189150,76010,,,Trevone Bay,,50.5457000000000,-4.97750000000000,,UKK3104      33000,1
SW,33100,Rock,EA Sample Point,192770,75790,,,Rock,,50.5450000000000,-4.92640000000000,,UKK3104      33100,1
SW,33200,Daymer Bay,EA Sample Point,192830,77600,,,Daymer Bay,,50.5613000000000,-4.92650000000000,,UKK3104      33200,1
SW,33300,Polzeath,EA Sample Point,193600,79070,,,Polzeath,,50.5748000000000,-4.91650000000000,,UKK3104      33300,1
SW,33350,Trebarwith Strand,EA Sample Point,204850,86450,,,Trebarwith Strand,,50.6449000000000,-4.76170000000000,,UKK3104      33350,1
SW,33360,Crackington Haven,EA Sample Point,214270,96900,,,Crackington Haven,,50.7419000000000,-4.63380000000000,,UKK3104      33360,1
SW,33400,Widemouth Sand,EA Sample Point,219840,102400,,,Widemouth Sand,,50.7930000000000,-4.55770000000000,,UKK3104      33400,1
SW,33500,Bude Summerleaze,EA Sample Point,220380,106620,,,Bude Summerleaze,,50.8311000000000,-4.55210000000000,,UKK3104      33500,1
SW,33600,Bude Crooklets,EA Sample Point,220260,107140,,,Bude Crooklets,,50.8358000000000,-4.55400000000000,,UKK3104      33600,1
SW,33700,Bude Sandy Mouth,EA Sample Point,220160,109940,,,Bude Sandy Mouth,,50.8609000000000,-4.55680000000000,,UKK3104      33700,1
SW,33800,Hartland Quay,EA Sample Point,222300,124850,,,Hartland Quay,,50.9955000000000,-4.53370000000000,,UKK4307      33800,1
SW,33900,Westward Ho!,EA Sample Point,243338,129537,,,Westward Ho!,,51.0437000000000,-4.23620000000000,,UKK4307      33900,1
SW,34000,Instow,EA Sample Point,247170,130440,,,Instow,,51.0529000000000,-4.18200000000000,,UKK4304      34000,1
SW,34100,Saunton Sands,EA Sample Point,244550,137600,,,Saunton Sands,,51.1165000000000,-4.22240000000000,,UKK4304      34100,1
SW,34200,Croyde Bay,EA Sample Point,243470,139300,,,Croyde Bay,,51.1315000000000,-4.23860000000000,,UKK4304      34200,1
SW,34300,Putsborough,EA Sample Point,244750,140850,,,Woolacombe Putsborough,,51.1458000000000,-4.22100000000000,,UKK4304      34300,1
SW,34400,Woolacombe Village,EA Sample Point,245620,143700,,,Woolacombe Village,,51.1716000000000,-4.20980000000000,,UKK4304      34400,1
SW,34410,"Combesgate Beach, Woolacombe",EA Sample Point,245450,144440,,,"Barricane Bay, Woolacombe",,51.1782000000000,-4.21250000000000,,UKK4304      34410,1
SW,34450,Ilfracombe Tunnels Beach,EA Sample Point,251508,147845,,,Ilfracombe Tunnels Beach,,51.2104000000000,-4.12730000000000,,UKK4304      34450,1
SW,34500,Ilfracombe Wildersmouth,EA Sample Point,251909,147841,,,Ilfracombe Capstone (Wildersmouth,,51.2105000000000,-4.12160000000000,,UKK4304      34500,1
